sample	taxid	num_reads	rank	name	abundance
RH_S003__insert_270	654838	35593	species	Fontibacter flavus	0.0021038643293890334
RH_S003__insert_270	684063	240209	species	Paenibacillus algorifonticola	0.014198498207462431
RH_S003__insert_270	696762	64497	species	Planktotalea frisia	0.0038123489914478827
RH_S003__insert_270	745368	35818	species	Gemmiger formicilis	0.002117163839801545
RH_S003__insert_270	747294	118845	genus	Pseudorhodoferax	0.005506301517185411
RH_S003__insert_270	756689	419738	species	Nocardia amikacinitolerans	0.024810266229008348
RH_S003__insert_270	765201	223625	species	Promicromonospora thailandica	0.013218235626657563
RH_S003__insert_270	875239	66435	species	Modestobacter sp. R-36506	0.003926902107800985
RH_S003__insert_270	889453	66712	species	Alkalitalea saponilacus	0.003943275282842166
RH_S003__insert_270	906888	64613	species	Nonlabens ulvanivorans	0.0038192056279272224
RH_S003__insert_270	908626	54918	genus	Angustibacter	0.0025444492130151744
RH_S003__insert_270	1037355	128944	species	Parabacteroides chartae	0.0076217425361374295
RH_S003__insert_270	1071583	172773	species	Microbacterium sp. C23(2011)	0.010212428055559561
RH_S003__insert_270	1150508	65652	species	Leifsonia sp. MN6-25	0.0038806198115654434
RH_S003__insert_270	1167741	879174	species	Pelomonas sp. JGI 001013-K11	0.05196703896626511
RH_S003__insert_270	1172533	107143	species	Rhodococcus sp. I_48-J6PC12A	0.006333108640567786
RH_S003__insert_270	1189325	16152	species	Oceanicella actignis	0.0009547275208128471
RH_S003__insert_270	1243042	93357	species	Paenibacillus sp. AMB_13	0.005518232860359396
RH_S003__insert_270	1255265	197647	species	Nitrobacter sp. NS5-5	0.011682703708896533
RH_S003__insert_270	1256701	347079	species	Rhizobium sp. BA-57-09	0.020515470108729703
RH_S003__insert_270	1259470	369002	species	Nocardioides sp. RHLT1-14	0.021811315294389687
RH_S003__insert_270	1278652	102290	species	Chryseobacterium sp. T85L.09.P.BNT.GC.H.Gill.D.M	0.006046252978203698
RH_S003__insert_270	1294566	43808	species	Devosia sp. R41	0.002589444231783631
RH_S003__insert_270	1387244	132330	species	Rhizobium sp. Ia8	0.007821885390611941
RH_S003__insert_270	1456769	119616	species	Phycicoccus sp. THG-a14	0.007070374388902274
RH_S004__insert_270	68	568047	genus	Lysobacter	0.027373102196249482
RH_S004__insert_270	75	331254	genus	Caulobacter	0.015962498868784494
RH_S004__insert_270	237	522213	genus	Flavobacterium	0.025164449098771812
RH_S004__insert_270	286	937729	genus	Pseudomonas	0.0451873731388192
RH_S004__insert_270	338	370007	genus	Xanthomonas	0.017829932073099027
RH_S004__insert_270	374	101555	genus	Bradyrhizobium	0.00489374187970382
RH_S004__insert_270	379	1687313	genus	Rhizobium	0.08130839734398791
RH_S004__insert_270	407	2757808	genus	Methylobacterium	0.13289351096235769
RH_S004__insert_270	469	86709	genus	Acinetobacter	0.004178341437125091
RH_S004__insert_270	506	426039	family	Alcaligenaceae	0.25363147981016293
RH_S004__insert_270	543	90606	family	Enterobacteriaceae	0.05393997699665904
RH_S004__insert_270	876	572320	species	Desulfovibrio desulfuricans	0.03153079149933563
RH_S004__insert_270	990	71280	species	Cytophaga xylanolytica	0.0039270247729812765
RH_S004__insert_270	1004	175152	species	Chitinophaga sancti	0.009649638650914933
RH_S004__insert_270	1028	97866	species	Marivirga sericea	0.0053917256794694945
RH_S004__insert_270	1080	35763	species	Afifella marina	0.0019702888181275164
RH_S004__insert_270	1386	689104	genus	Bacillus	0.033206608283899576
RH_S004__insert_270	1663	1220618	genus	Arthrobacter	0.05881925484437318
RH_S004__insert_270	1763	396962	genus	Mycobacterium	0.019128842145152754
RH_S004__insert_270	1827	268950	genus	Rhodococcus	0.012960187864175497
RH_S004__insert_270	1839	333601	genus	Nocardioides	0.016075596325253058
RH_S004__insert_270	1843	239806	species	Nocardioides jensenii	0.013211617602546969
RH_S004__insert_270	1883	849366	genus	Streptomyces	0.040929328594323425
RH_S004__insert_270	1933	106395	species	Streptoalloteichus tenebrarius	0.005861613365899872
RH_S004__insert_270	2034	29644	genus	Curtobacterium	0.0014284878566485162
RH_S004__insert_270	2040	124665	genus	Aeromicrobium	0.006007368730572367
RH_S004__insert_270	2063	201279	genus	Kitasatospora	0.009699251359410225
RH_S004__insert_270	2242	157302	species	Halobacterium salinarum	0.008666229669465498
RH_S004__insert_270	12916	439865	genus	Acidovorax	0.02119625593930305
RH_S004__insert_270	13687	1565954	genus	Sphingomonas	0.07546033845196905
RH_S004__insert_270	28122	21219	species	Fibrobacter intestinalis	0.001169017096771741
RH_S004__insert_270	28898	12405	species	Campylobacter helveticus	0.000683427922402255
RH_S004__insert_270	29524	20654	species	Porphyromonas circumdentaria	0.0011378895855942098
RH_S004__insert_270	29580	43904	genus	Janthinobacterium	0.0021156500761805577
RH_S004__insert_270	31988	47382	genus	Aminobacter	0.0022832482668911076
RH_S004__insert_270	32033	35500	family	Xanthomonadaceae	0.02113402184603002
RH_S004__insert_270	33877	116157	genus	Agromyces	0.005597384427362086
RH_S004__insert_270	33882	1118114	genus	Microbacterium	0.05387978246352378
RH_S004__insert_270	33886	166489	genus	Rathayibacter	0.008022787571365363
RH_S004__insert_270	33922	7328	species	Mycoplasma agassizii	0.00040372106532557227
RH_S004__insert_270	34072	170655	genus	Variovorax	0.008223539170704106
RH_S004__insert_270	36874	21126	species	Porphyromonas cangingivalis	0.0011638934533389792
RH_S004__insert_270	40323	122762	genus	Stenotrophomonas	0.005915666787811535
RH_S004__insert_270	40571	205372	species	Lentzea albidocapillata	0.011314547301861821
RH_S004__insert_270	41275	146602	genus	Brevundimonas	0.007064470947253602
RH_S004__insert_270	41985	263803	species	Agromyces fucosus	0.014533682887019917
RH_S004__insert_270	42197	153165	species	Actinosynnema pretiosum	0.008438310176117805
RH_S004__insert_270	42322	15725	species	Eubacterium ruminantium	0.0008663364836578362
RH_S004__insert_270	44249	495918	genus	Paenibacillus	0.023897343168716056
RH_S004__insert_270	46913	402508	genus	Devosia	0.019396093314123633
RH_S004__insert_270	48464	54717	species	Prosthecobacter fusiformis	0.0030145204054884468
RH_S004__insert_270	48467	141489	species	Prosthecobacter debontii	0.007795045007075586
RH_S004__insert_270	49280	286724	species	Gelidibacter algens	0.01579646816790521
RH_S004__insert_270	53254	40393	species	Bosea thiooxidans	0.0022253691309628604
RH_S004__insert_270	53335	51077	genus	Pantoea	0.0024613032739858407
RH_S004__insert_270	53355	92214	genus	Terrabacter	0.004443616894244578
RH_S004__insert_270	55080	31491	genus	Brevibacillus	0.0015174912661489145
RH_S004__insert_270	57028	45069	species	Algoriphagus ratkowskyi	0.0024829837190445164
RH_S004__insert_270	59732	76524	genus	Chryseobacterium	0.003687545700383587
RH_S004__insert_270	60919	82332	genus	Sanguibacter	0.003967422149965782
RH_S004__insert_270	64969	81350	species	Oceanospirillum multiglobuliferum	0.004481810680163115
RH_S004__insert_270	68287	386968	genus	Mesorhizobium	0.01864725033435309
RH_S004__insert_270	72806	69123	species	Williamsia maris	0.0038081893011052857
RH_S004__insert_270	75309	79667	genus	Rhodanobacter	0.0038390008796254666
RH_S004__insert_270	75654	121913	genus	Duganella	0.005874755096059592
RH_S004__insert_270	76595	72445	species	Cellulophaga fucicola	0.0039912080482411415
RH_S004__insert_270	80864	814933	family	Comamonadaceae	0.4851496288746699
RH_S004__insert_270	83618	81067	genus	Pseudoxanthomonas	0.003906464211136326
RH_S004__insert_270	85023	273975	family	Microbacteriaceae	0.16310404606383308
RH_S004__insert_270	85413	251140	genus	Bosea	0.012101957911169489
RH_S004__insert_270	86796	57183	species	Marmoricola aurantiacus	0.0031503795958668394
RH_S004__insert_270	91360	101488	species	Desulforhopalus singaporensis	0.005591272308646518
RH_S004__insert_270	92487	47921	species	Thiothrix eikelboomii	0.0026401087843158774
RH_S004__insert_270	96492	384088	genus	Frigoribacterium	0.018508468623816464
RH_S004__insert_270	103728	259929	species	Actinokineospora diospyrosa	0.014320252836928313
RH_S004__insert_270	103729	181206	species	Actinokineospora globicatena	0.009983171310505684
RH_S004__insert_270	104662	41086	species	Chitinophaga japonensis	0.002263548538477956
RH_S004__insert_270	106591	1364602	genus	Ensifer	0.06575756936170148
RH_S004__insert_270	110932	345289	genus	Leifsonia	0.016638818767180864
RH_S004__insert_270	114707	60817	species	uncultured Pseudomonas sp.	0.003350587340325509
RH_S004__insert_270	115783	19203	species	Geobacter thiogenes	0.0010579497294550988
RH_S004__insert_270	116849	39538	species	Azomonas agilis	0.0021782646671455346
RH_S004__insert_270	129578	32092	species	Oceanimonas baumannii	0.00176804263488377
RH_S004__insert_270	130788	27202	species	Sedimentibacter saalensis	0.001498638157612748
RH_S004__insert_270	136099	31423	genus	Knoellia	0.0015142144757612443
RH_S004__insert_270	142842	47226	species	Selenihalanaerobacter shriftii	0.0026018191909205073
RH_S004__insert_270	143223	69361	species	Salegentibacter salegens	0.003821301420857945
RH_S004__insert_270	149698	334270	genus	Massilia	0.016107834160096462
RH_S004__insert_270	158751	39999	species	uncultured Acidovorax sp.	0.0022036625125487945
RH_S004__insert_270	158754	30816	species	uncultured Sphingomonas sp.	0.0016977440432686729
RH_S004__insert_270	160236	63272	species	uncultured Herbaspirillum sp.	0.003485840508362392
RH_S004__insert_270	160791	398012	species	Sphingomonas wittichii	0.021927651289896516
RH_S004__insert_270	165695	69639	genus	Sphingobium	0.0033557706736319667
RH_S004__insert_270	165697	144469	genus	Sphingopyxis	0.0069616857428874135
RH_S004__insert_270	170623	694375	species	Azotobacter beijerinckii	0.038255160307784426
RH_S004__insert_270	171291	8860	species	Mycoplasma verecundum	0.00048812344961579834
RH_S004__insert_270	172045	45567	species	Elizabethkingia miricola	0.002510420003232854
RH_S004__insert_270	174951	73774	genus	Ramlibacter	0.003555028442058684
RH_S004__insert_270	176898	90929	species	Prauserella alba	0.0050095459537375766
RH_S004__insert_270	180163	12386	species	Cetobacterium ceti	0.0006823811565396477
RH_S004__insert_270	182367	69983	species	Rhizobium sp. DCP1	0.0038555692296232975
RH_S004__insert_270	185641	160427	species	Prauserella halophila	0.008838395107394321
RH_S004__insert_270	188872	52675	species	Arenibacter troitsensis	0.002902020621728237
RH_S004__insert_270	188932	161252	species	Pedobacter cryoconitis	0.00888384678300753
RH_S004__insert_270	190323	53632	genus	Plantibacter	0.0025844238539931594
RH_S004__insert_270	191564	207748	species	Nonlabens xylanidelens	0.011445448127627864
RH_S004__insert_270	196587	150768	species	Albidovulum inexpectatum	0.00830625239860888
RH_S004__insert_270	198092	160271	species	Roseomonas rosea	0.008829800608732914
RH_S004__insert_270	198312	48964	species	Porphyrobacter sanguineus	0.0026975707208790013
RH_S004__insert_270	213248	147253	species	Mesonia algae	0.008112600714026542
RH_S004__insert_270	213588	26193	species	Thermomonas hydrothermalis	0.0014430493810142896
RH_S004__insert_270	223904	30171	species	Nocardioides sp. NS/27	0.0016622090968801638
RH_S004__insert_270	225004	32222	species	Treponema berlinense	0.0017752047171016088
RH_S004__insert_270	227322	448985	species	uncultured Paenibacillus sp.	0.0247359037275112
RH_S004__insert_270	237019	70454	species	Algoriphagus chordae	0.00388151800442793
RH_S004__insert_270	241145	30070	species	Salegentibacter holothuriorum	0.0016566447099263045
RH_S004__insert_270	244584	5324	species	Mycoplasma testudineum	0.0002933148132905768
RH_S004__insert_270	245876	97928	genus	Nitratireductor	0.004718963662996758
RH_S004__insert_270	255475	38703	family	Aurantimonadaceae	0.023040846408645066
RH_S004__insert_270	261392	29349	species	Treponema porcinum	0.0016169227000873664
RH_S004__insert_270	263852	24189	species	Pilibacter termitis	0.0013326431289792942
RH_S004__insert_270	266809	52569	species	Thalassobacter stenotrophicus	0.0028961807700736914
RH_S004__insert_270	270918	80099	species	Salegentibacter mishustinae	0.004412889412051448
RH_S004__insert_270	279824	67898	species	Algoriphagus alkaliphilus	0.003740700449437187
RH_S004__insert_270	291403	76227	species	Algoriphagus yeomjeoni	0.00419956954784012
RH_S004__insert_270	292407	119027	species	Dyadobacter crusticola	0.006557547385713277
RH_S004__insert_270	293890	367511	species	Agromyces subbeticus	0.02024726152277107
RH_S004__insert_270	321325	52622	species	Williamsia deligens	0.002899100695900964
RH_S004__insert_270	330227	17887	species	Microbacterium sp. Bt 07	0.000985447420234513
RH_S004__insert_270	331697	57934	species	Chitinophaga skermanii	0.003191754393909894
RH_S004__insert_270	334858	126109	species	Goodfellowiella coeruleoviolacea	0.006947715587765092
RH_S004__insert_270	349095	62967	species	Megasphaera paucivorans	0.003469037161620539
RH_S004__insert_270	349273	277327	species	uncultured Phenylobacterium sp.	0.015278759809435724
RH_S004__insert_270	351343	124678	species	Pedobacter aquatilis	0.006868877590428726
RH_S004__insert_270	355930	61147	species	Yonghaparkia alkaliphila	0.003368768010570793
RH_S004__insert_270	361177	27306	genus	Altererythrobacter	0.0013158240930253805
RH_S004__insert_270	366349	222629	species	Rhizobium sp. CHNTR26	0.012265286169809883
RH_S004__insert_270	387889	52681	species	Prauserella salsuginis	0.00290235117936906
RH_S004__insert_270	387890	57073	species	Prauserella aidingensis	0.003144319372451745
RH_S004__insert_270	391736	37596	species	Williamsia serinedens	0.002071274177399047
RH_S004__insert_270	393003	132611	species	Chitinophaga ginsengisegetis	0.007305929884537318
RH_S004__insert_270	402884	64923	species	Gemmobacter changlensis	0.0035767989525289476
RH_S004__insert_270	414371	28338	genus	Aureimonas	0.0013655542059676715
RH_S004__insert_270	424797	99623	species	Nocardioides terrigena	0.005488523975290596
RH_S004__insert_270	428988	45231	species	Flavobacterium lindanitolerans	0.0024919087753467466
RH_S004__insert_270	429344	64897	species	Maribacter polysiphoniae	0.00357536653608538
RH_S004__insert_270	435906	99122	species	Salegentibacter salarius	0.005460922412281847
RH_S004__insert_270	438851	97118	species	Lentzea californiensis	0.005350516160246852
RH_S004__insert_270	440515	60290	species	Arenibacter echinorum	0.003321553360873192
RH_S004__insert_270	443157	566409	species	Nocardioides hankookensis	0.031205137130184506
RH_S004__insert_270	447422	73832	species	Salegentibacter salinarum	0.00406762195621147
RH_S004__insert_270	454048	35595	species	Bacillus sp. M5-3	0.0019610332041844632
RH_S004__insert_270	468058	83146	species	Mucilaginibacter oryzae	0.004580757600649568
RH_S004__insert_270	490570	49024	species	Phycicoccus ginsenosidimutans	0.002700876297287235
RH_S004__insert_270	504486	45885	species	Cellulophaga tyrosinoxydans	0.0025279395581964906
RH_S004__insert_270	509094	17503	species	Brevundimonas sp. HINF004	0.0009642917312218192
RH_S004__insert_270	526729	33348	species	Promicromonospora flava	0.0018372393676961223
RH_S004__insert_270	554335	184765	species	Rhizobium sp. CpLB236	0.01017924708445406
RH_S004__insert_270	561088	17882	species	Aquamicrobium aerolatum	0.000985171955533827
RH_S004__insert_270	561184	362503	species	Mameliella alba	0.019971356078563856
RH_S004__insert_270	561365	63680	species	Maribacter arcticus	0.003508318427938379
RH_S004__insert_270	563996	162629	species	Sphingomonas hankookensis	0.008959709761576487
RH_S004__insert_270	568105	355188	species	Hwanghaeicola aestuarii	0.019568351221460067
RH_S004__insert_270	572036	74539	species	Pedobacter luteus	0.004106572664888487
RH_S004__insert_270	575302	31412	species	Burkholderia sp. IMER-A1-17	0.0017305794355904581
RH_S004__insert_270	576117	342990	species	Celeribacter halophilus	0.018896327537666218
RH_S004__insert_270	577679	64889	species	Prauserella flava	0.003574925792564282
RH_S004__insert_270	591202	115278	species	Arcicella aurantiaca	0.006351003953138827
RH_S004__insert_270	619730	156216	species	Terrabacter carboxydivorans	0.008606398736476473
RH_S004__insert_270	619805	27053	species	Soonwooa buanensis	0.0014904293095323016
RH_S004__insert_270	623280	71766	species	Parapedobacter luteus	0.003953799941887967
RH_S004__insert_270	643671	98921	species	Larkinella arboricola	0.005449848731314265
RH_S004__insert_270	651661	146745	species	Dyadobacter psychrophilus	0.008084613500436832
RH_S004__insert_270	654838	49545	species	Fontibacter flavus	0.002729579719098728
RH_S004__insert_270	684063	399570	species	Paenibacillus algorifonticola	0.02201348609063031
RH_S004__insert_270	696762	63983	species	Planktotalea frisia	0.0035250115887999578
RH_S004__insert_270	745368	80117	species	Gemmiger formicilis	0.004413881084973918
RH_S004__insert_270	747294	191498	genus	Pseudorhodoferax	0.009227923612618996
RH_S004__insert_270	756689	338870	species	Nocardia amikacinitolerans	0.01866934462430086
RH_S004__insert_270	765201	142602	species	Promicromonospora thailandica	0.007856363449448315
RH_S004__insert_270	875239	57808	species	Modestobacter sp. R-36506	0.003184812683452604
RH_S004__insert_270	889453	49265	species	Alkalitalea saponilacus	0.0027141536958603055
RH_S004__insert_270	906888	55286	species	Nonlabens ulvanivorans	0.0030458682884265268
RH_S004__insert_270	908626	38231	genus	Angustibacter	0.0018422790192797673
RH_S004__insert_270	1037355	108070	species	Parabacteroides chartae	0.005953894040629721
RH_S004__insert_270	1071583	260374	species	Microbacterium sp. C23(2011)	0.014344769195289377
RH_S004__insert_270	1150508	75831	species	Leifsonia sp. MN6-25	0.0041777527435457795
RH_S004__insert_270	1167741	809638	species	Pelomonas sp. JGI 001013-K11	0.04460533786682119
RH_S004__insert_270	1172533	63905	species	Rhodococcus sp. I_48-J6PC12A	0.0035207143394692547
RH_S004__insert_270	1189325	99865	species	Oceanicella actignis	0.005501856466803804
RH_S004__insert_270	1243042	92977	species	Paenibacillus sp. AMB_13	0.00512237629513861
RH_S004__insert_270	1255265	168829	species	Nitrobacter sp. NS5-5	0.00930128599042727
RH_S004__insert_270	1256701	200955	species	Rhizobium sp. BA-57-09	0.011071201785275707
RH_S004__insert_270	1259470	363503	species	Nocardioides sp. RHLT1-14	0.020026449018701077
RH_S004__insert_270	1278652	68524	species	Chryseobacterium sp. T85L.09.P.BNT.GC.H.Gill.D.M	0.0037751886299630887
RH_S004__insert_270	1294566	29593	species	Devosia sp. R41	0.0016303653774808488
RH_S004__insert_270	1387244	1056231	species	Rhizobium sp. Ia8	0.05819087125407949
RH_S004__insert_270	1456769	183316	species	Phycicoccus sp. THG-a14	0.010099417414195224
RH_S005__insert_270	68	561340	genus	Lysobacter	0.024931400231184175
RH_S005__insert_270	75	431166	genus	Caulobacter	0.019149841650476992
RH_S005__insert_270	237	374840	genus	Flavobacterium	0.016648174123805672
RH_S005__insert_270	286	876090	genus	Pseudomonas	0.0389107322274168
RH_S005__insert_270	338	308291	genus	Xanthomonas	0.013692461447023196
RH_S005__insert_270	374	101611	genus	Bradyrhizobium	0.0045129591849696355
RH_S005__insert_270	379	1798729	genus	Rhizobium	0.07988889551152185
RH_S005__insert_270	407	2995419	genus	Methylobacterium	0.13303878210904882
RH_S005__insert_270	469	64308	genus	Acinetobacter	0.002856180721250921
RH_S005__insert_270	506	354016	family	Alcaligenaceae	0.18140712272610812
RH_S005__insert_270	543	86194	family	Enterobacteriaceae	0.04416807583909813
RH_S005__insert_270	876	601152	species	Desulfovibrio desulfuricans	0.0358242661562195
RH_S005__insert_270	990	53827	species	Cytophaga xylanolytica	0.003207695847956635
RH_S005__insert_270	1004	122176	species	Chitinophaga sancti	0.007280796773365595
RH_S005__insert_270	1028	107805	species	Marivirga sericea	0.0064243901924492365
RH_S005__insert_270	1080	70686	species	Afifella marina	0.004212369047293416
RH_S005__insert_270	1386	785690	genus	Bacillus	0.034895699304590966
RH_S005__insert_270	1663	1124633	genus	Arthrobacter	0.04994954116257055
RH_S005__insert_270	1763	273459	genus	Mycobacterium	0.01214543017746712
RH_S005__insert_270	1827	899994	genus	Rhodococcus	0.039972406419753394
RH_S005__insert_270	1839	335960	genus	Nocardioides	0.01492135465434253
RH_S005__insert_270	1843	273117	species	Nocardioides jensenii	0.016275777340486602
RH_S005__insert_270	1883	1001688	genus	Streptomyces	0.04448905197344642
RH_S005__insert_270	1933	95641	species	Streptoalloteichus tenebrarius	0.0056995046834194835
RH_S005__insert_270	2034	24668	genus	Curtobacterium	0.0010956065502241979
RH_S005__insert_270	2040	186942	genus	Aeromicrobium	0.008302857131182584
RH_S005__insert_270	2063	156843	genus	Kitasatospora	0.006966037707021804
RH_S005__insert_270	2242	178176	species	Halobacterium salinarum	0.010617987541670934
RH_S005__insert_270	12916	397210	genus	Acidovorax	0.017641717115881046
RH_S005__insert_270	13687	1986549	genus	Sphingomonas	0.08823074820582658
RH_S005__insert_270	28122	32397	species	Fibrobacter intestinalis	0.0019306244521569307
RH_S005__insert_270	28898	20919	species	Campylobacter helveticus	0.0012466195300389182
RH_S005__insert_270	29524	24804	species	Porphyromonas circumdentaria	0.0014781371395901012
RH_S005__insert_270	29580	60987	genus	Janthinobacterium	0.0027086815582342775
RH_S005__insert_270	31988	51595	genus	Aminobacter	0.0022915445094380364
RH_S005__insert_270	32033	69218	family	Xanthomonadaceae	0.03546912631309249
RH_S005__insert_270	33877	209705	genus	Agromyces	0.009313854857092808
RH_S005__insert_270	33882	981981	genus	Microbacterium	0.04361378367908659
RH_S005__insert_270	33886	125333	genus	Rathayibacter	0.005566550014563377
RH_S005__insert_270	33922	7328	species	Mycoplasma agassizii	0.0004366952491096703
RH_S005__insert_270	34072	172246	genus	Variovorax	0.00765014779673736
RH_S005__insert_270	36874	14824	species	Porphyromonas cangingivalis	0.0008834020705242566
RH_S005__insert_270	40323	170518	genus	Stenotrophomonas	0.00757340026476122
RH_S005__insert_270	40571	143388	species	Lentzea albidocapillata	0.008544876962245825
RH_S005__insert_270	41275	243761	genus	Brevundimonas	0.010826420799789228
RH_S005__insert_270	41985	155590	species	Agromyces fucosus	0.009272026993582642
RH_S005__insert_270	42197	128395	species	Actinosynnema pretiosum	0.007651403726724361
RH_S005__insert_270	42322	11758	species	Eubacterium ruminantium	0.0007006908759595392
RH_S005__insert_270	44249	490196	genus	Paenibacillus	0.02177160485218505
RH_S005__insert_270	46913	370694	genus	Devosia	0.01646403334396014
RH_S005__insert_270	48464	39455	species	Prosthecobacter fusiformis	0.002351229674347986
RH_S005__insert_270	48467	109581	species	Prosthecobacter debontii	0.006530226813958349
RH_S005__insert_270	49280	320129	species	Gelidibacter algens	0.019077348990478936
RH_S005__insert_270	53254	102411	species	Bosea thiooxidans	0.006102947210230683
RH_S005__insert_270	53335	53539	genus	Pantoea	0.002377885482911194
RH_S005__insert_270	53355	72623	genus	Terrabacter	0.0032254838048050884
RH_S005__insert_270	55080	49806	genus	Brevibacillus	0.0022120877185206095
RH_S005__insert_270	57028	30176	species	Algoriphagus ratkowskyi	0.0017982690825782493
RH_S005__insert_270	59732	50085	genus	Chryseobacterium	0.0022244792471209237
RH_S005__insert_270	60919	70092	genus	Sanguibacter	0.0031130717657821662
RH_S005__insert_270	64969	50190	species	Oceanospirillum multiglobuliferum	0.0029909572260936614
RH_S005__insert_270	68287	512046	genus	Mesorhizobium	0.022742052522137977
RH_S005__insert_270	72806	40724	species	Williamsia maris	0.0024268528008654765
RH_S005__insert_270	75309	105962	genus	Rhodanobacter	0.004706204851421131
RH_S005__insert_270	75654	164725	genus	Duganella	0.007316109493500932
RH_S005__insert_270	76595	44344	species	Cellulophaga fucicola	0.0026425783469595002
RH_S005__insert_270	80864	1097498	family	Comamonadaceae	0.5623868818857289
RH_S005__insert_270	83618	54270	genus	Pseudoxanthomonas	0.0024103521761256372
RH_S005__insert_270	85023	323082	family	Microbacteriaceae	0.16555572636433513
RH_S005__insert_270	85413	180652	genus	Bosea	0.008023492561662956
RH_S005__insert_270	86796	34008	species	Marmoricola aurantiacus	0.0020266282794380005
RH_S005__insert_270	91360	71926	species	Desulforhopalus singaporensis	0.004286263985734463
RH_S005__insert_270	92487	47390	species	Thiothrix eikelboomii	0.0028240976876783945
RH_S005__insert_270	96492	385239	genus	Frigoribacterium	0.017110036152173658
RH_S005__insert_270	103728	155031	species	Actinokineospora diospyrosa	0.00923871467859188
RH_S005__insert_270	103729	105413	species	Actinokineospora globicatena	0.006281844472488765
RH_S005__insert_270	104662	153524	species	Chitinophaga japonensis	0.009148908491309091
RH_S005__insert_270	106591	1662054	genus	Ensifer	0.07381860099020306
RH_S005__insert_270	110932	405087	genus	Leifsonia	0.01799156683195515
RH_S005__insert_270	114707	58542	species	uncultured Pseudomonas sp.	0.0034886753921094865
RH_S005__insert_270	115783	23180	species	Geobacter thiogenes	0.0013813586073092464
RH_S005__insert_270	116849	35792	species	Azomonas agilis	0.0021329416424854418
RH_S005__insert_270	129578	25500	species	Oceanimonas baumannii	0.0015196136534247533
RH_S005__insert_270	130788	21380	species	Sedimentibacter saalensis	0.0012740917611851461
RH_S005__insert_270	136099	47414	genus	Knoellia	0.002105849236757342
RH_S005__insert_270	142842	63456	species	Selenihalanaerobacter shriftii	0.00378151388202828
RH_S005__insert_270	143223	124973	species	Salegentibacter salegens	0.007447477533703988
RH_S005__insert_270	149698	377330	genus	Massilia	0.0167587651855074
RH_S005__insert_270	158751	59869	species	uncultured Acidovorax sp.	0.003567754894779865
RH_S005__insert_270	158754	48906	species	uncultured Sphingomonas sp.	0.002914440209191803
RH_S005__insert_270	160236	59633	species	uncultured Herbaspirillum sp.	0.0035536910193991497
RH_S005__insert_270	160791	392933	species	Sphingomonas wittichii	0.02341593536004504
RH_S005__insert_270	165695	115877	genus	Sphingobium	0.005146570464582835
RH_S005__insert_270	165697	169023	genus	Sphingopyxis	0.007507001213659177
RH_S005__insert_270	170623	527697	species	Azotobacter beijerinckii	0.031446884943971846
RH_S005__insert_270	171291	29872	species	Mycoplasma verecundum	0.0017801529041217344
RH_S005__insert_270	172045	62494	species	Elizabethkingia miricola	0.0037241857120441776
RH_S005__insert_270	174951	50376	genus	Ramlibacter	0.0022374037446932947
RH_S005__insert_270	176898	85791	species	Prauserella alba	0.005112516664351491
RH_S005__insert_270	180163	14425	species	Cetobacterium ceti	0.000859624586300081
RH_S005__insert_270	182367	72097	species	Rhizobium sp. DCP1	0.004296454336116253
RH_S005__insert_270	185641	90054	species	Prauserella halophila	0.005366560311588734
RH_S005__insert_270	188872	67816	species	Arenibacter troitsensis	0.0040413380204177675
RH_S005__insert_270	188932	99790	species	Pedobacter cryoconitis	0.005946754763735534
RH_S005__insert_270	190323	53870	genus	Plantibacter	0.002392586543723753
RH_S005__insert_270	191564	155270	species	Nonlabens xylanidelens	0.009252957332049469
RH_S005__insert_270	196587	134253	species	Albidovulum inexpectatum	0.008000497718166015
RH_S005__insert_270	198092	135358	species	Roseomonas rosea	0.008066347643147755
RH_S005__insert_270	198312	30223	species	Porphyrobacter sanguineus	0.001801069939115934
RH_S005__insert_270	213248	204448	species	Mesonia algae	0.01218360675354447
RH_S005__insert_270	213588	21835	species	Thermomonas hydrothermalis	0.001301206436177627
RH_S005__insert_270	223904	62719	species	Nocardioides sp. NS/27	0.00373759406780969
RH_S005__insert_270	225004	42478	species	Treponema berlinense	0.002531378383144183
RH_S005__insert_270	227322	490511	species	uncultured Paenibacillus sp.	0.029230871088432517
RH_S005__insert_270	237019	87037	species	Algoriphagus chordae	0.005186769158946284
RH_S005__insert_270	241145	26014	species	Salegentibacter holothuriorum	0.001550244297262413
RH_S005__insert_270	244584	5642	species	Mycoplasma testudineum	0.0003362219699067631
RH_S005__insert_270	245876	66918	genus	Nitratireductor	0.0029721014726732152
RH_S005__insert_270	255475	21492	family	Aurantimonadaceae	0.011013066871637202
RH_S005__insert_270	261392	18112	species	Treponema porcinum	0.001079342842777613
RH_S005__insert_270	263852	20973	species	Pilibacter termitis	0.0012498375354226413
RH_S005__insert_270	266809	53199	species	Thalassobacter stenotrophicus	0.0031702716371977825
RH_S005__insert_270	270918	109214	species	Salegentibacter mishustinae	0.006508356295887491
RH_S005__insert_270	279824	139081	species	Algoriphagus alkaliphilus	0.00828821123654777
RH_S005__insert_270	291403	55831	species	Algoriphagus yeomjeoni	0.0033271196033081334
RH_S005__insert_270	292407	72830	species	Dyadobacter crusticola	0.004340135779565678
RH_S005__insert_270	293890	349491	species	Agromyces subbeticus	0.020827109621532176
